Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer_no,Segment,Segment_no,Country,City,State,State_no,Postal Code,Region,Region_no,Product ID,Category,Category_no,Sub-Category,Sub-Category_no,Product Name,Product Name_no,Sales,Quantity,Discount,Profit,Returned
4442,US-2016-111290,22/07/2016,26/07/2016,Standard Class,DK-13375,Dennis Kane,514,Consumer,1,United States,Westland,Michigan,21,48185,Central,4,OFF-ST-10001932,Office Supplies,2,Storage,6,Fellowes Staxonsteel Drawer Files,657,965.85,5,0,135.219,FALSE
8830,CA-2014-109680,06/10/2014,09/10/2014,First Class,VP-21760,Victoria Pisteka,451,Corporate,2,United States,Indianapolis,Indiana,13,46203,Central,4,OFF-ST-10001932,Office Supplies,2,Storage,6,Fellowes Staxonsteel Drawer Files,657,386.34,2,0,54.0876,FALSE
6313,CA-2017-120019,16/02/2017,21/02/2017,Standard Class,NG-18355,Nat Gilpin,379,Corporate,2,United States,Fairfield,Connecticut,6,6824,East,3,OFF-ST-10001932,Office Supplies,2,Storage,6,Fellowes Staxonsteel Drawer Files,657,579.51,3,0,81.1314,FALSE
6160,CA-2016-161025,03/12/2016,09/12/2016,Standard Class,GM-14440,Gary McGarr,577,Consumer,1,United States,Los Angeles,California,4,90049,West,2,OFF-ST-10001932,Office Supplies,2,Storage,6,Fellowes Staxonsteel Drawer Files,657,772.68,4,0,108.1752,FALSE
6737,CA-2016-123358,10/04/2016,17/04/2016,Standard Class,BT-11680,Brian Thompson,115,Consumer,1,United States,San Francisco,California,4,94122,West,2,OFF-ST-10001932,Office Supplies,2,Storage,6,Fellowes Staxonsteel Drawer Files,657,579.51,3,0,81.1314,FALSE
8041,CA-2017-121489,21/08/2017,25/08/2017,Second Class,CM-11815,Candace McMahon,314,Corporate,2,United States,Seattle,Washington,46,98115,West,2,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,572.58,6,0,34.3548,FALSE
6072,CA-2015-120901,31/12/2015,04/01/2016,Standard Class,BG-11035,Barry Gonzalez,491,Consumer,1,United States,Austin,Texas,42,78745,Central,4,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,152.688,2,0.2,-26.7204,FALSE
1965,CA-2017-110905,10/09/2017,15/09/2017,Second Class,RW-19690,Robert Waldorf,105,Consumer,1,United States,Springfield,Missouri,24,65807,Central,4,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,286.29,3,0,17.1774,FALSE
768,CA-2014-162775,13/01/2014,15/01/2014,Second Class,CS-12250,Chris Selesnick,4,Corporate,2,United States,Bossier City,Louisiana,17,71111,South,1,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,572.58,6,0,34.3548,FALSE
2236,CA-2015-145849,15/09/2015,17/09/2015,Second Class,CT-11995,Carol Triggs,81,Consumer,1,United States,Indianapolis,Indiana,13,46203,Central,4,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,190.86,2,0,11.4516,FALSE
7303,CA-2014-163468,18/11/2014,21/11/2014,First Class,JK-15730,Joe Kamberova,329,Consumer,1,United States,Des Plaines,Illinois,12,60016,Central,4,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,381.72,5,0.2,-66.801,FALSE
6437,US-2017-116897,27/05/2017,29/05/2017,First Class,JG-15160,James Galang,393,Consumer,1,United States,Pocatello,Idaho,11,83201,West,2,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,477.15,5,0,28.629,FALSE
3633,CA-2017-132178,03/05/2017,08/05/2017,Second Class,DB-12970,Darren Budd,267,Corporate,2,United States,Los Angeles,California,4,90004,West,2,OFF-ST-10000025,Office Supplies,2,Storage,6,Fellowes Stor/Drawer Steel Plus Storage Drawers,658,763.44,8,0,45.8064,FALSE
1733,US-2016-131149,10/07/2016,14/07/2016,Standard Class,LH-17155,Logan Haushalter,696,Consumer,1,United States,Dallas,Texas,42,75081,Central,4,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,338.04,3,0.2,-33.804,TRUE
481,CA-2016-100790,26/06/2016,02/07/2016,Standard Class,JG-15805,John Grady,357,Corporate,2,United States,New York City,New York,31,10024,East,3,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,704.25,5,0,84.51,FALSE
1883,CA-2015-109512,05/03/2015,05/03/2015,Same Day,LF-17185,Luke Foster,54,Consumer,1,United States,New York City,New York,31,10011,East,3,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,563.4,4,0,67.608,FALSE
6574,CA-2016-160535,25/11/2016,30/11/2016,Standard Class,BP-11050,Barry Pond,328,Corporate,2,United States,Plainfield,New Jersey,29,7060,East,3,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,563.4,4,0,67.608,FALSE
6297,CA-2014-141313,28/12/2014,01/01/2015,Standard Class,AJ-10780,Anthony Jacobs,298,Corporate,2,United States,Beverly,Massachusetts,20,1915,East,3,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,704.25,5,0,84.51,FALSE
2988,CA-2016-139269,25/05/2016,30/05/2016,Standard Class,JB-16045,Julia Barnett,460,Home Office,3,United States,Columbus,Georgia,10,31907,South,1,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,1267.65,9,0,152.118,TRUE
1205,CA-2016-114727,18/07/2016,24/07/2016,Standard Class,LS-16945,Linda Southworth,555,Corporate,2,United States,Denver,Colorado,5,80219,West,2,OFF-ST-10000689,Office Supplies,2,Storage,6,"Fellowes Strictly Business Drawer File, Letter/Legal Size",659,338.04,3,0.2,-33.804,TRUE
18,CA-2014-167164,13/05/2014,15/05/2014,Second Class,AG-10270,Alejandro Grove,371,Consumer,1,United States,West Jordan,Utah,43,84084,West,2,OFF-ST-10000107,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer,660,55.5,2,0,9.99,FALSE
345,US-2015-120712,20/12/2015,24/12/2015,Standard Class,CS-12130,Chad Sievert,365,Consumer,1,United States,Austin,Texas,42,78745,Central,4,OFF-ST-10000107,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer,660,88.8,4,0.2,-2.22,FALSE
3538,CA-2014-158771,09/05/2014,09/05/2014,Same Day,SB-20290,Sean Braxton,299,Corporate,2,United States,Henderson,Kentucky,16,42420,South,1,OFF-ST-10000107,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer,660,83.25,3,0,14.985,FALSE
1221,CA-2014-110184,12/07/2014,16/07/2014,Standard Class,BF-11170,Ben Ferrer,14,Home Office,3,United States,Los Angeles,California,4,90036,West,2,OFF-ST-10000107,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer,660,249.75,9,0,44.955,FALSE
4277,CA-2017-151358,18/08/2017,22/08/2017,Standard Class,NF-18595,Nicole Fjeld,602,Home Office,3,United States,Seattle,Washington,46,98105,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,323.1,2,0,61.389,FALSE
9731,CA-2014-111962,29/09/2014,04/10/2014,Standard Class,EB-14170,Evan Bailliet,565,Consumer,1,United States,Seattle,Washington,46,98115,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,807.75,5,0,153.4725,FALSE
2561,CA-2015-147788,31/05/2015,04/06/2015,Standard Class,TM-21010,Tamara Manning,377,Consumer,1,United States,Orem,Utah,43,84057,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,323.1,2,0,61.389,FALSE
4625,CA-2017-147228,09/09/2017,14/09/2017,Standard Class,SO-20335,Sean O'Donnell,699,Consumer,1,United States,Columbia,Tennessee,41,38401,South,1,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,258.48,2,0.2,-3.231,FALSE
4058,CA-2014-163034,24/11/2014,28/11/2014,Standard Class,DK-12985,Darren Koutras,648,Consumer,1,United States,Chicago,Illinois,12,60610,Central,4,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,646.2,5,0.2,-8.0775,FALSE
9817,CA-2015-162201,08/06/2015,12/06/2015,Standard Class,AG-10495,Andrew Gjertsen,383,Corporate,2,United States,Saint Petersburg,Florida,9,33710,South,1,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,516.96,4,0.2,-6.462,FALSE
9680,CA-2015-130113,27/12/2015,31/12/2015,Standard Class,AH-10030,Aaron Hawkins,291,Corporate,2,United States,San Francisco,California,4,94122,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,323.1,2,0,61.389,FALSE
1005,CA-2015-126445,27/08/2015,31/08/2015,Standard Class,RA-19945,Ryan Akin,646,Consumer,1,United States,Murrieta,California,4,92563,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,484.65,3,0,92.0835,FALSE
2637,CA-2015-162369,15/08/2015,19/08/2015,Standard Class,TT-21265,Tim Taslimi,157,Corporate,2,United States,Los Angeles,California,4,90045,West,2,OFF-ST-10000046,Office Supplies,2,Storage,6,Fellowes Super Stor/Drawer Files,661,323.1,2,0,61.389,FALSE
6214,CA-2017-149944,12/11/2017,16/11/2017,Second Class,MB-17305,Maria Bertelson,40,Consumer,1,United States,Longview,Washington,46,98632,West,2,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,76.12,2,0,22.0748,FALSE
9420,CA-2017-152926,02/10/2017,04/10/2017,Second Class,SC-20695,Steve Chapman,155,Corporate,2,United States,Houston,Texas,42,77041,Central,4,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,15.224,2,0.8,-38.8212,FALSE
8076,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,Janet Martin,208,Consumer,1,United States,Huntsville,Texas,42,77340,Central,4,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,15.224,2,0.8,-38.8212,FALSE
3631,CA-2017-155957,26/11/2017,30/11/2017,Standard Class,CC-12610,Corey Catlett,693,Corporate,2,United States,Columbus,Ohio,34,43229,East,3,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,213.136,7,0.2,23.9778,FALSE
1889,CA-2014-142587,21/10/2014,22/10/2014,First Class,TB-21520,Tracy Blumstein,238,Consumer,1,United States,Fairfield,Ohio,34,45014,East,3,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,121.792,4,0.2,13.7016,FALSE
8389,CA-2014-139423,01/11/2014,05/11/2014,Standard Class,DG-13300,Deirdre Greer,691,Corporate,2,United States,Orange,New Jersey,29,7050,East,3,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,76.12,2,0,22.0748,FALSE
8996,CA-2014-109043,15/08/2014,17/08/2014,First Class,CS-12355,Christine Sundaresam,320,Consumer,1,United States,Hollywood,Florida,9,33021,South,1,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,152.24,5,0.2,17.127,FALSE
595,CA-2014-131450,08/08/2014,15/08/2014,Standard Class,LR-16915,Lena Radford,430,Consumer,1,United States,San Diego,California,4,92024,West,2,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,76.12,2,0,22.0748,FALSE
3298,US-2015-110569,23/05/2015,30/05/2015,Standard Class,EB-13870,Emily Burns,495,Consumer,1,United States,Phoenix,Arizona,2,85023,West,2,OFF-AP-10004708,Office Supplies,2,Appliances,3,Fellowes Superior 10 Outlet Split Surge Protector,662,121.792,4,0.2,13.7016,TRUE
3256,CA-2016-155474,08/07/2016,14/07/2016,Standard Class,CC-12220,Chris Cortes,169,Consumer,1,United States,Seattle,Washington,46,98105,West,2,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,19.296,3,0.2,6.03,FALSE
4029,CA-2017-139311,11/08/2017,13/08/2017,First Class,SF-20965,Sylvia Foulston,679,Corporate,2,United States,Bedford,Texas,42,76021,Central,4,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,12.864,8,0.8,-22.512,FALSE
2528,CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,297,Consumer,1,United States,Houston,Texas,42,77041,Central,4,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,9.648,6,0.8,-16.884,FALSE
6353,US-2015-161347,13/09/2015,19/09/2015,Standard Class,HG-14845,Harry Greene,632,Consumer,1,United States,Philadelphia,Pennsylvania,37,19120,East,3,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,2.412,1,0.7,-2.01,FALSE
8845,CA-2017-156664,18/12/2017,23/12/2017,Standard Class,BP-11290,Beth Paige,568,Consumer,1,United States,Columbus,Ohio,34,43229,East,3,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,7.236,3,0.7,-6.03,FALSE
9458,CA-2017-151855,27/05/2017,03/06/2017,Standard Class,BW-11110,Bart Watters,363,Corporate,2,United States,Greensboro,North Carolina,32,27405,South,1,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,12.06,5,0.7,-10.05,FALSE
9968,CA-2017-153871,11/12/2017,17/12/2017,Standard Class,RB-19435,Richard Bierner,664,Consumer,1,United States,Plainfield,New Jersey,29,7060,East,3,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,40.2,5,0,18.09,FALSE
9508,CA-2014-149104,05/04/2014,07/04/2014,Second Class,RD-19900,Ruben Dartt,592,Consumer,1,United States,Dearborn Heights,Michigan,21,48127,Central,4,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,40.2,5,0,18.09,FALSE
6611,CA-2016-168921,20/10/2016,22/10/2016,First Class,AG-10495,Andrew Gjertsen,383,Corporate,2,United States,Los Angeles,California,4,90049,West,2,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,19.296,3,0.2,6.03,TRUE
2064,CA-2014-106439,31/10/2014,04/11/2014,Standard Class,GG-14650,Greg Guthrie,618,Corporate,2,United States,Los Angeles,California,4,90049,West,2,OFF-BI-10004209,Office Supplies,2,Binders,7,"Fellowes Twister Kit, Gray/Clear, 3/pkg",663,19.296,3,0.2,6.03,FALSE
372,CA-2017-104745,29/05/2017,04/06/2017,Standard Class,GT-14755,Guy Thornton,537,Consumer,1,United States,Harlingen,Texas,42,78550,Central,4,OFF-ST-10002205,Office Supplies,2,Storage,6,File Shuttle I and Handi-File,664,53.424,3,0.2,4.6746,FALSE
2984,US-2014-112872,06/12/2014,11/12/2014,Second Class,RC-19960,Ryan Crowe,692,Consumer,1,United States,Springfield,Oregon,36,97477,West,2,OFF-ST-10002205,Office Supplies,2,Storage,6,File Shuttle I and Handi-File,664,53.424,3,0.2,4.6746,FALSE
895,CA-2016-105494,10/11/2016,12/11/2016,First Class,PC-18745,Pamela Coakley,524,Corporate,2,United States,San Francisco,California,4,94122,West,2,OFF-ST-10002205,Office Supplies,2,Storage,6,File Shuttle I and Handi-File,664,155.82,7,0,42.0714,FALSE
328,US-2016-141544,30/08/2016,01/09/2016,First Class,PO-18850,Patrick O'Brill,135,Consumer,1,United States,Philadelphia,Pennsylvania,37,19143,East,3,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,54.224,2,0.2,3.389,FALSE
8529,CA-2017-161172,16/03/2017,16/03/2017,Same Day,SP-20920,Susan Pistek,501,Consumer,1,United States,Columbus,Ohio,34,43229,East,3,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,54.224,2,0.2,3.389,FALSE
4448,US-2014-147704,16/11/2014,21/11/2014,Standard Class,SR-20740,Steven Roelle,13,Home Office,3,United States,Bloomington,Indiana,13,47401,Central,4,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,169.45,5,0,42.3625,FALSE
2944,CA-2017-126242,19/11/2017,24/11/2017,Standard Class,MC-18100,Mick Crebagga,434,Consumer,1,United States,Los Angeles,California,4,90049,West,2,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,305.01,9,0,76.2525,FALSE
5151,CA-2017-125101,06/03/2017,10/03/2017,Second Class,SH-19975,Sally Hughsby,38,Corporate,2,United States,San Francisco,California,4,94109,West,2,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,67.78,2,0,16.945,FALSE
7290,CA-2016-153661,30/01/2016,31/01/2016,First Class,SC-20725,Steven Cartwright,342,Consumer,1,United States,San Francisco,California,4,94122,West,2,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,305.01,9,0,76.2525,FALSE
8233,CA-2014-158225,22/09/2014,28/09/2014,Standard Class,SE-20110,Sanjit Engle,355,Consumer,1,United States,San Jose,California,4,95123,West,2,OFF-ST-10000675,Office Supplies,2,Storage,6,"File Shuttle II and Handi-File, Black",665,169.45,5,0,42.3625,FALSE
651,CA-2016-160745,11/12/2016,16/12/2016,Second Class,AR-10825,Anthony Rawles,93,Corporate,2,United States,Vancouver,Washington,46,98661,West,2,TEC-AC-10001142,Technology,3,Accessories,13,First Data FD10 PIN Pad,666,316,4,0,31.6,FALSE
1745,CA-2017-152807,30/10/2017,03/11/2017,Standard Class,MC-18100,Mick Crebagga,434,Consumer,1,United States,Philadelphia,Pennsylvania,37,19140,East,3,TEC-AC-10001142,Technology,3,Accessories,13,First Data FD10 PIN Pad,666,442.4,7,0.2,-55.3,FALSE
2303,CA-2016-106558,17/01/2016,21/01/2016,Standard Class,DL-13495,Dionis Lloyd,37,Corporate,2,United States,Columbus,Georgia,10,31907,South,1,TEC-AC-10001142,Technology,3,Accessories,13,First Data FD10 PIN Pad,666,316,4,0,31.6,FALSE
3131,CA-2014-136399,16/12/2014,17/12/2014,First Class,CC-12100,Chad Cunningham,237,Home Office,3,United States,Los Angeles,California,4,90049,West,2,TEC-AC-10001142,Technology,3,Accessories,13,First Data FD10 PIN Pad,666,395,5,0,39.5,FALSE
9436,CA-2015-119627,17/08/2015,23/08/2015,Standard Class,SC-20725,Steven Cartwright,342,Consumer,1,United States,Peoria,Arizona,2,85345,West,2,TEC-AC-10001142,Technology,3,Accessories,13,First Data FD10 PIN Pad,666,252.8,4,0.2,-31.6,FALSE
6275,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,514,Consumer,1,United States,Seattle,Washington,46,98105,West,2,TEC-AC-10004595,Technology,3,Accessories,13,First Data TMFD35 PIN Pad,667,428.4,3,0,89.964,FALSE
6533,US-2017-107384,04/12/2017,08/12/2017,Standard Class,TP-21130,Theone Pippenger,273,Consumer,1,United States,Rochester,Minnesota,22,55901,Central,4,TEC-AC-10004595,Technology,3,Accessories,13,First Data TMFD35 PIN Pad,667,142.8,1,0,29.988,FALSE
746,US-2016-146710,27/08/2016,01/09/2016,Standard Class,SS-20875,Sung Shariari,368,Consumer,1,United States,Dallas,Texas,42,75220,Central,4,OFF-SU-10004261,Office Supplies,2,Supplies,11,"Fiskars 8"" Scissors, 2/Pack",668,55.168,4,0.2,6.2064,FALSE
5453,CA-2016-140613,22/07/2016,29/07/2016,Standard Class,KN-16705,Kristina Nunn,351,Home Office,3,United States,Sparks,Nevada,27,89431,West,2,OFF-SU-10004261,Office Supplies,2,Supplies,11,"Fiskars 8"" Scissors, 2/Pack",668,86.2,5,0,24.998,FALSE
6896,CA-2017-164756,18/09/2017,22/09/2017,Standard Class,SS-20140,Saphhira Shifley,65,Corporate,2,United States,Columbus,Georgia,10,31907,South,1,OFF-SU-10004261,Office Supplies,2,Supplies,11,"Fiskars 8"" Scissors, 2/Pack",668,34.48,2,0,9.9992,FALSE
3993,CA-2015-161998,01/05/2015,05/05/2015,Standard Class,DB-13120,David Bremer,737,Corporate,2,United States,Tampa,Florida,9,33614,South,1,OFF-SU-10004261,Office Supplies,2,Supplies,11,"Fiskars 8"" Scissors, 2/Pack",668,41.376,3,0.2,4.6548,FALSE
2238,CA-2016-122322,15/07/2016,21/07/2016,Standard Class,RH-19510,Rick Huthwaite,366,Home Office,3,United States,Provo,Utah,43,84604,West,2,OFF-SU-10000952,Office Supplies,2,Supplies,11,Fiskars Home & Office Scissors,669,44.4,5,0,12.432,FALSE
9940,CA-2016-169824,12/12/2016,17/12/2016,Standard Class,NS-18640,Noel Staavos,230,Corporate,2,United States,New York City,New York,31,10009,East,3,OFF-SU-10000952,Office Supplies,2,Supplies,11,Fiskars Home & Office Scissors,669,35.52,4,0,9.9456,FALSE
4591,CA-2016-129868,26/12/2016,31/12/2016,Standard Class,MC-18130,Mike Caudle,701,Corporate,2,United States,Los Angeles,California,4,90004,West,2,OFF-SU-10000952,Office Supplies,2,Supplies,11,Fiskars Home & Office Scissors,669,17.76,2,0,4.9728,FALSE
6419,CA-2016-140130,31/10/2016,05/11/2016,Standard Class,HW-14935,Helen Wasserman,661,Corporate,2,United States,Tulsa,Oklahoma,35,74133,Central,4,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,21.96,2,0,6.1488,FALSE
6033,CA-2017-104010,23/04/2017,25/04/2017,First Class,TD-20995,Tamara Dahlen,315,Consumer,1,United States,New York City,New York,31,10011,East,3,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,54.9,5,0,15.372,FALSE
3532,CA-2016-155565,28/05/2016,28/05/2016,Same Day,EH-13765,Edward Hooks,256,Corporate,2,United States,New York City,New York,31,10035,East,3,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,54.9,5,0,15.372,FALSE
7113,CA-2016-109666,19/04/2016,26/04/2016,Standard Class,KM-16720,Kunst Miller,261,Consumer,1,United States,New York City,New York,31,10035,East,3,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,54.9,5,0,15.372,FALSE
9055,CA-2017-117009,22/09/2017,28/09/2017,Standard Class,BK-11260,Berenike Kampe,307,Consumer,1,United States,Santa Ana,California,4,92704,West,2,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,21.96,2,0,6.1488,FALSE
139,CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,512,Consumer,1,United States,Roseville,California,4,95661,West,2,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,65.88,6,0,18.4464,TRUE
1293,CA-2015-101707,27/08/2015,01/09/2015,Standard Class,PF-19165,Philip Fox,587,Consumer,1,United States,San Diego,California,4,92105,West,2,OFF-SU-10001218,Office Supplies,2,Supplies,11,Fiskars Softgrip Scissors,670,32.94,3,0,9.2232,FALSE
2480,CA-2017-141992,19/06/2017,25/06/2017,Standard Class,FO-14305,Frank Olsen,102,Consumer,1,United States,Dallas,Texas,42,75220,Central,4,OFF-SU-10002557,Office Supplies,2,Supplies,11,Fiskars Spring-Action Scissors,671,11.184,1,0.2,0.8388,FALSE
9108,CA-2015-132941,25/05/2015,28/05/2015,First Class,MM-18280,Muhammed MacIntyre,76,Corporate,2,United States,Haltom City,Texas,42,76117,Central,4,OFF-SU-10002557,Office Supplies,2,Supplies,11,Fiskars Spring-Action Scissors,671,22.368,2,0.2,1.6776,TRUE
4902,CA-2017-120936,17/12/2017,21/12/2017,Standard Class,CA-12310,Christine Abelman,217,Corporate,2,United States,Anaheim,California,4,92804,West,2,OFF-SU-10002557,Office Supplies,2,Supplies,11,Fiskars Spring-Action Scissors,671,13.98,1,0,3.6348,FALSE
8764,CA-2016-112578,29/12/2016,02/01/2017,Standard Class,FO-14305,Frank Olsen,102,Consumer,1,United States,Sacramento,California,4,95823,West,2,OFF-SU-10002557,Office Supplies,2,Supplies,11,Fiskars Spring-Action Scissors,671,27.96,2,0,7.2696,FALSE
3018,US-2016-160528,23/08/2016,30/08/2016,Standard Class,MH-18115,Mick Hernandez,63,Home Office,3,United States,Pharr,Texas,42,78577,Central,4,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,22.608,3,0.6,-10.1736,FALSE
2155,US-2016-120460,30/04/2016,05/05/2016,Standard Class,BF-11170,Ben Ferrer,14,Home Office,3,United States,Dallas,Texas,42,75081,Central,4,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,22.608,3,0.6,-10.1736,FALSE
9347,CA-2017-109085,17/02/2017,20/02/2017,First Class,CK-12325,Christine Kargatis,239,Home Office,3,United States,Troy,Ohio,34,45373,East,3,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,30.144,2,0.2,8.2896,TRUE
8183,CA-2017-155642,18/05/2017,22/05/2017,Standard Class,BM-11575,Brendan Murry,709,Corporate,2,United States,Chicago,Illinois,12,60653,Central,4,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,22.608,3,0.6,-10.1736,FALSE
2372,CA-2016-159940,07/07/2016,11/07/2016,Second Class,BF-11020,Barry Französisch,221,Corporate,2,United States,Aurora,Illinois,12,60505,Central,4,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,60.288,8,0.6,-27.1296,FALSE
7789,US-2016-117037,17/05/2016,20/05/2016,First Class,LW-17215,Luke Weiss,222,Consumer,1,United States,Chicago,Illinois,12,60653,Central,4,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,22.608,3,0.6,-10.1736,FALSE
1847,US-2017-158512,12/01/2017,17/01/2017,Second Class,DA-13450,Dianna Arnett,49,Home Office,3,United States,Washington,District of Columbia,8,20016,East,3,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,37.68,2,0,15.8256,FALSE
8665,CA-2017-126634,30/03/2017,01/04/2017,Second Class,AB-10165,Alan Barnes,671,Consumer,1,United States,Lakewood,California,4,90712,West,2,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,94.2,5,0,39.564,FALSE
9906,US-2015-129007,13/09/2015,15/09/2015,First Class,KD-16615,Ken Dana,59,Corporate,2,United States,Anaheim,California,4,92804,West,2,FUR-FU-10004973,Furniture,1,Furnishings,5,Flat Face Poster Frame,672,131.88,7,0,55.3896,FALSE
